user,avg
9783,3.67
9788,3.25
9795,3.54
9796,3.0
9797,4.0
9808,4.0
9813,5.0
9818,1.0
9826,4.5
9827,4.5
9831,3.67
9835,3.0
9840,4.0
9843,3.0
9848,4.0
9852,2.0
9853,3.0
9854,2.67
9860,3.0
9863,3.0
9864,5.0
9870,3.0
9876,1.5
9878,4.0
9882,5.0
9886,4.0
9893,3.4
9901,4.0
9902,3.5
9903,5.0
9908,4.0
9924,3.0
9927,3.0
9935,4.5
9939,3.0
9945,4.25
9949,5.0
9952,3.19
9972,4.0
9976,4.67
9981,4.0
9982,3.5
9985,3.5
9997,3.17
10013,3.5
10014,3.8
10016,4.0
10023,3.5
10027,3.31
10032,2.0
10033,3.5
10036,4.5
10038,2.67
10040,5.0
10045,3.0
10051,4.0
10052,3.0
10059,3.0
10066,5.0
10071,2.5
10076,3.0
10081,3.0
10082,3.0
10083,4.0
10085,3.15
10088,3.0
10090,5.0
10099,3.5
10100,4.0
10101,2.0
10104,2.5
10105,4.0
10106,3.5
10107,4.33
10115,5.0
10119,3.62
10121,3.71
10127,3.0
10128,3.5
10129,3.5
10131,4.0
10133,2.5
10140,3.0
10141,3.5
10149,4.5
10150,4.0
10151,2.8
10154,1.0
10155,3.0
10157,3.4
10166,3.5
10168,3.0
10171,3.5
10175,4.33
10179,3.53
10190,5.0
10191,3.0
10194,5.0
10198,3.2
10205,3.33
10207,3.0
10208,2.0
10213,3.67
10217,3.5
10228,2.5
10229,4.13
10238,4.0
10247,5.0
10252,4.0
10255,3.0
10257,4.5
10259,3.0
10261,4.33
10271,3.71
10272,4.0
10275,5.0
10276,3.08
10278,3.0
10280,3.43
10295,4.0
10301,4.0
10305,5.0
10312,3.67
10315,4.5
10319,4.5
10321,2.92
10323,3.67
10329,3.23
10331,3.0
10334,4.0
10339,2.56
10346,2.5
10355,2.67
10356,3.8
10360,1.0
10362,4.5
10369,5.0
10371,5.0
10378,5.0
10379,4.0
10380,3.33
10384,4.0
10385,3.67
10386,4.0
10388,3.0
10389,4.0
10411,1.0
10412,3.33
10413,4.0
10417,2.5
10422,2.33
10435,2.0
10439,3.0
10451,1.0
10456,3.67
10458,2.0
10461,2.4
10466,1.0
10477,1.0
10487,3.5
10496,4.0
10498,2.0
10509,4.0
10515,3.25
10527,3.25
10530,4.5
10541,4.0
10544,2.0
10556,4.0
10557,3.0
10575,2.5
10576,3.33
10584,1.0
10593,2.0
10604,1.0
10608,3.5
10612,3.67
10613,4.2
10616,3.84
10619,4.33
10620,4.5
10621,3.5
10623,2.0
10630,3.5
10631,3.0
10634,2.67
10635,5.0
10641,3.2
10642,3.4
10651,2.89
10653,3.0
10656,1.0
10662,2.67
10667,4.5
10670,2.56
10680,3.67
10682,3.67
10683,4.0
10684,4.0
10691,3.67
10692,3.5
10701,5.0
10704,3.0
10707,3.33
10708,3.0
10711,2.43
10712,3.33
10720,2.5
10729,4.0
10742,4.0
10747,4.0
10749,4.0
10752,2.83
10756,2.0
10758,3.33
10762,2.73
10776,4.0
10784,3.0
10785,3.0
10786,3.0
10788,3.45
10790,3.5
10797,3.5
10801,3.0
10802,3.57
10803,3.6
10807,4.0
10813,2.2
10814,3.0
10820,4.0
10831,3.33
10847,4.0
10848,4.08
10851,4.0
10854,3.0
10855,4.33
10863,2.88
10864,4.0
10866,3.27
10869,4.0
10873,4.0
10877,2.0
10881,4.0
10883,4.0
10887,3.2
10888,3.0
10900,4.5
10907,4.33
10910,3.75
10917,4.0
10923,3.5
10934,3.2
10935,3.29
10938,3.25
10943,3.5
10952,4.0
10953,3.0
10958,5.0
10971,3.0
10974,3.5
10980,4.67
10983,4.0
10985,4.0
10987,4.0
10989,3.93
10999,2.5
11001,4.0
11003,2.67
11014,2.42
11021,5.0
11024,4.0
11033,5.0
11038,4.0
11039,3.0
11055,3.0
11057,4.0
11058,4.5
11073,1.5
11078,3.0
11084,3.5
11085,3.0
11086,3.0
11093,4.0
11094,4.25
11097,4.0
11101,4.67
11104,3.5
11110,1.5
11112,1.0
11119,2.0
11120,3.5
11123,3.88
11131,3.0
11134,3.0
11136,4.0
11148,4.0
11149,5.0
11157,3.67
11158,5.0
11173,5.0
11183,3.83
11185,3.0
11186,2.5
11187,3.17
11193,3.0
11212,2.5
11215,4.0
11216,5.0
11217,3.5
11220,5.0
11223,4.33
11230,4.07
11237,3.69
11241,5.0
11248,3.32
11250,3.25
11272,3.5
11275,4.0
11299,3.67
11300,3.0
11305,3.0
11308,3.5
11318,4.0
11320,2.5
11324,3.5
11327,5.0
11341,4.0
11350,3.73
11354,3.67
11355,1.0
11358,3.0
11360,4.0
11362,5.0
11364,3.6
11366,2.75
11373,3.0
11374,3.0
11376,4.0
11380,4.25
11381,3.0
11386,4.0
11388,4.0
11392,2.0
11393,2.45
11403,3.5
11404,1.0
11406,4.25
11413,2.0
11415,2.0
11422,3.0
11429,3.0
11431,3.0
11444,2.0
11450,3.29
11451,4.0
11456,3.5
11458,3.4
11459,3.5
11467,4.0
11475,3.5
11482,3.33
11485,5.0
11489,3.0
11495,2.5
11499,3.0
11502,4.0
11521,3.0
11525,3.12
11534,4.0
11538,3.65
11544,4.0
11551,4.0
11553,4.0
11558,4.0
11560,3.42
11566,3.38
11574,3.0
11599,2.86
11600,2.5
11602,5.0
11604,1.0
11609,4.67
11616,4.0
11624,4.0
11647,3.0
11654,2.0
11657,2.0
11662,3.0
11664,3.0
11666,2.67
11671,2.5
11674,3.0
11683,4.67
11690,3.0
11697,4.0
11704,1.0
11705,4.0
11712,3.27
11719,3.0
11722,2.8
11728,4.0
11739,5.0
11743,4.0
11751,4.0
11762,3.0
11769,3.0
11770,4.0
11781,3.0
11786,1.0
11793,3.0
11798,1.0
11802,3.0
11808,3.0
11810,3.5
11818,1.0
11827,3.5
11828,3.0
11829,5.0
11835,4.0
11836,2.5
11837,1.0
11842,4.0
11846,3.75
11847,3.0
11856,3.0
11857,3.8
11858,3.0
11865,3.53
11867,3.2
11873,5.0
11874,4.0
11885,3.5
11886,3.06
11900,3.24
11902,4.1
11913,2.0
11916,3.0
11917,2.0
11924,3.42
11932,4.0
11940,5.0
11950,3.43
11951,3.5
11958,3.0
11964,3.67
11967,4.0
11976,1.0
11979,5.0
11986,4.33
11993,5.0
12000,2.0
12006,3.5
12008,2.73
12010,4.5
12011,3.0
12015,3.33
12020,4.0
12026,3.58
12030,2.0
12034,4.0
12036,4.11
12037,3.42
12046,3.2
12050,3.0
12051,3.57
12058,2.0
12068,1.0
12086,5.0
12089,3.64
12090,3.33
12091,2.0
12095,3.0
12096,2.0
12097,4.33
12103,4.2
12104,2.0
12107,4.0
12108,2.0
12116,2.5
12120,4.0
12124,4.0
12126,2.5
12131,2.86
12133,4.33
12134,4.33
12135,4.0
12144,3.67
12148,3.0
12149,3.53
12171,3.0
12172,3.5
12181,4.75
12182,3.5
12186,4.2
12191,4.67
12198,3.0
12202,4.5
12206,4.0
12207,2.5
12213,5.0
12217,3.42
12221,4.0
12225,5.0
12230,4.0
12235,3.5
12236,2.0
12239,2.61
12241,5.0
12242,3.5
12261,4.0
12269,3.0
12275,2.0
12288,3.0
12299,3.6
12318,3.0
12321,2.0
12322,4.5
12323,3.0
12328,4.0
12330,1.5
12335,4.0
12336,4.0
12338,5.0
12348,4.5
12351,4.0
12354,4.5
12357,3.0
12360,3.5
12363,4.07
12366,3.29
12367,3.33
12368,4.0
12379,3.2
12381,4.0
12382,3.0
12384,3.62
12392,3.5
12393,3.0
12404,4.0
12406,3.0
12415,3.0
12417,3.29
12421,4.33
12431,4.0
12435,3.57
12439,1.0
12442,3.0
12447,3.67
12477,4.67
12478,3.5
12479,5.0
12480,2.0
12481,4.0
12485,2.9
12489,4.5
12494,3.33
12504,2.75
12530,4.0
12531,3.58
12532,3.0
12535,4.38
12539,3.43
12544,3.2
12547,2.8
12556,3.0
12568,4.0
12575,1.0
12578,4.75
12591,5.0
12596,5.0
12598,4.57
12613,2.8
12615,3.0
12618,2.64
12619,3.22
12621,4.0
12628,4.5
12631,3.0
12639,3.0
12642,3.67
12644,3.11
12646,2.0
12652,3.0
12657,4.0
12660,4.0
12661,5.0
12662,5.0
12669,3.0
12672,4.25
12676,4.0
12677,5.0
12678,4.0
12686,3.0
12688,3.2
12693,3.0
12698,3.0
12707,5.0
12714,5.0
12717,3.5
12722,3.83
12729,3.33
12736,3.0
12737,3.0
12741,4.0
12744,3.0
12746,3.0
12752,2.5
12758,4.33
12768,2.33
12774,4.17
12777,5.0
12789,3.2
12796,2.67
12803,4.0
12815,4.0
12818,3.0
12821,4.0
12822,3.33
12829,3.0
12835,3.0
12844,4.0
12851,1.0
12859,3.71
12860,3.38
12864,4.33
12865,3.0
12866,3.6
12891,3.0
12892,3.78
12895,3.33
12899,5.0
12923,5.0
12929,3.0
12931,4.0
12933,3.0
12937,2.5
12942,5.0
12944,3.23
12947,4.0
12957,3.0
12959,4.5
12965,4.0
12976,3.5
12998,2.0
12999,3.22
13001,3.5
13002,4.0
13006,3.8
13007,3.0
13018,2.5
13029,4.0
13032,4.0
13047,5.0
13048,4.0
13049,3.12
13060,4.0
13064,2.97
13066,1.0
13075,4.25
13079,4.5
13080,3.17
13084,3.5
13087,3.25
13092,3.5
13096,3.0
13098,3.0
13104,4.0
13108,3.5
13109,4.0
13112,4.0
13116,4.0
13118,3.0
13127,5.0
13128,3.0
13131,2.0
13138,3.5
13139,3.75
13141,3.67
13143,4.0
13144,3.0
13145,3.0
13150,3.33
13152,4.0
13161,2.67
13162,4.67
13170,1.44
13174,2.79
13178,3.5
13179,5.0
13181,5.0
13186,4.0
13189,2.67
13195,3.43
13196,3.83
13197,2.5
13210,1.0
13212,3.0
13218,4.0
13226,4.33
13229,3.0
13232,3.0
13236,3.0
13237,4.33
13242,4.0
13246,3.0
13251,3.0
13253,3.4
13272,3.5
13273,3.0
13278,3.33
13280,4.0
13282,3.0
13284,1.0
13285,3.29
13302,4.0
13304,3.6
13307,4.5
13315,4.67
13316,4.5
13326,3.5
13327,5.0
13334,4.0
13338,2.55
13341,3.5
13344,2.75
13346,1.0
13363,5.0
13368,4.2
13369,4.5
13373,3.33
13374,3.5
13376,3.09
13380,1.0
13384,3.5
13398,2.67
13399,3.0
13402,4.0
13403,4.0
13404,4.0
13413,3.88
13420,2.5
13422,4.0
13428,5.0
13429,3.38
13438,5.0
13461,4.0
13475,4.0
13476,4.0
13495,5.0
13498,1.5
13499,3.21
13502,3.67
13504,4.33
13511,3.0
13514,5.0
13517,5.0
13532,4.0
13535,3.0
13551,3.25
13552,3.5
13559,3.11
13560,4.0
13562,4.0
13564,3.73
13567,5.0
13570,5.0
13576,3.33
13580,5.0
13582,3.33
13583,3.83
13591,4.0
13597,5.0
13602,3.0
13604,3.19
13608,4.0
13609,3.4
13614,4.5
13616,2.5
13620,1.0
13630,3.5
13642,3.5
13649,4.5
13658,4.0
13661,3.0
13663,1.0
13664,3.5
13671,3.0
13688,3.5
13690,3.1
13700,3.17
13703,3.83
13704,4.0
13707,3.0
13709,2.0
13714,4.0
13717,3.67
13720,4.0
13721,4.5
13722,3.0
13724,3.5
13725,3.25
13726,3.0
13732,3.0
13734,4.0
13736,3.0
13741,3.67
13752,3.0
13762,4.0
13765,5.0
13779,2.75
13780,5.0
13782,3.0
13790,2.0
13795,3.0
13797,3.5
13803,3.4
13804,3.0
13807,3.5
13808,4.0
13809,4.0
13811,4.5
13813,3.2
13814,4.5
13820,4.0
13823,3.0
13827,3.67
13829,4.0
13833,5.0
13837,4.0
13839,5.0
13849,2.5
13857,3.0
13859,4.33
13863,5.0
13869,5.0
13870,3.0
13875,2.5
13879,4.0
13883,2.0
13889,3.43
13892,3.44
13903,5.0
13904,4.0
13910,5.0
13916,3.57
13920,5.0
13921,3.5
13924,5.0
13928,5.0
13933,3.0
13934,3.25
13937,4.0
13944,4.25
13945,4.0
13946,4.5
13950,3.0
13955,3.88
13959,2.2
13966,3.5
13967,3.0
13969,3.0
13977,2.0
13983,3.44
13984,2.75
13986,2.0
13994,4.0
13998,2.4
14003,4.5
14005,1.0
14012,3.0
14022,2.67
14030,4.0
14033,1.0
14034,3.44
14044,4.0
14049,5.0
14052,3.67
14055,4.0
14058,3.75
14060,3.67
14062,3.0
14079,2.0
14082,5.0
14085,3.0
14099,4.8
14105,1.0
14107,3.0
14111,4.0
14112,5.0
14115,5.0
14130,2.0
14131,4.0
14133,3.6
14137,4.0
14138,3.0
14140,3.5
14141,3.14
14143,2.67
14147,2.0
14159,4.11
14160,3.33
14161,4.0
14167,4.0
14172,2.5
14178,5.0
14180,2.4
14182,5.0
14185,5.0
14189,4.0
14195,3.0
14202,3.33
14203,3.0
14207,4.0
14211,4.75
14217,4.0
14223,3.0
14230,3.75
14231,2.57
14240,4.0
14241,4.5
14246,3.5
14249,1.0
14250,3.0
14252,5.0
14255,4.0
14257,4.0
14263,5.0
14264,3.0
14272,4.0
14280,3.75
14290,3.0
14292,1.33
14308,4.33
14313,4.0
14315,3.0
14323,2.0
14324,4.0
14332,4.0
14335,3.0
14342,4.33
14346,4.0
14355,3.75
14360,3.5
14367,1.0
14372,2.33
14373,4.0
14375,3.0
14376,3.67
14377,3.38
14381,3.25
14384,3.0
14392,4.0
14395,4.25
14402,4.5
14404,4.0
14412,3.5
14414,3.8
14415,5.0
14416,4.0
14417,3.15
14422,4.0
14426,4.0
14427,3.0
14443,3.0
14450,4.0
14451,4.07
14455,3.0
14461,3.5
14463,3.67
14479,3.12
14486,2.67
14503,3.33
14506,2.95
14510,4.0
14517,3.4
14518,3.83
14519,3.05
14530,2.0
14540,1.0
14541,5.0
14542,4.0
14561,2.67
14569,4.0
14571,4.0
14574,3.5
14575,3.5
14577,4.0
14581,3.17
14584,4.0
14589,4.0
14596,2.0
14598,4.0
14602,4.0
14603,3.0
14606,3.0
14623,4.0
14628,4.25
14635,4.0
14637,2.67
14648,1.0
14652,3.5
14661,3.33
14664,4.0
14670,3.0
14671,4.5
14675,3.0
14676,4.5
14678,3.78
14692,3.67
14693,4.0
14696,4.0
14702,5.0
14704,2.91
14705,3.29
14707,2.75
14708,3.5
14716,4.0
14723,4.0
14724,3.5
14727,1.0
14730,3.75
14731,3.0
14732,3.8
14736,2.0
14738,3.0
14746,3.0
14759,4.33
14764,4.5
14769,2.5
14772,3.0
14773,3.0
14777,4.0
14793,4.0
14796,4.33
14799,4.0
14808,3.55
14811,3.0
14824,3.0
14825,4.0
14827,5.0
14830,3.0
14831,3.0
14838,4.0
14844,3.5
14850,2.5
14854,5.0
14859,3.24
14869,3.0
14871,4.0
14873,1.0
14876,4.0
14878,4.2
14885,4.0
14888,4.0
14892,4.0
14900,4.5
14915,5.0
14923,5.0
14926,3.8
14928,3.0
14929,3.86
14936,5.0
14937,4.0
14938,4.0
14939,3.0
14941,3.46
14943,3.25
14951,5.0
14954,4.0
14966,4.33
14969,3.0
14974,4.0
14975,4.0
14977,3.11
14978,1.0
14981,5.0
14995,2.0
14998,3.0
15008,2.0
15010,5.0
15016,4.0
15021,2.0
15023,3.5
15026,3.5
15029,3.67
15030,3.21
15043,4.0
15048,1.0
15052,3.0
15063,3.67
15070,3.0
15073,3.78
15075,3.09
15078,4.5
15079,4.0
15083,3.0
15084,4.0
15089,4.0
15093,4.0
15098,3.0
15100,4.0
15108,3.4
15110,4.75
15111,4.0
15119,4.0
15121,4.0
15131,3.0
15136,3.25
15138,3.5
15139,4.0
15150,3.0
15153,2.0
15174,4.25
15184,3.0
15187,3.33
15188,3.67
15191,4.0
15199,4.0
15202,3.67
15206,3.0
15222,2.0
15238,1.0
15241,4.67
15244,4.0
15252,4.0
15254,4.0
15260,5.0
15261,2.75
15264,4.0
15266,2.0
15269,3.0
15270,4.5
15276,2.64
15287,1.0
15298,3.25
15299,3.71
15301,4.5
15307,3.0
15312,3.71
15320,3.5
15322,3.13
15328,5.0
15345,4.5
15348,5.0
15350,4.0
15355,4.33
15357,2.0
15360,4.0
15365,4.0
15369,4.0
15371,4.5
15376,4.0
15381,4.0
15386,5.0
15388,3.5
15391,2.5
15395,3.0
15401,4.67
15409,4.0
15415,4.0
15422,3.0
15425,4.0
15432,2.0
15440,3.67
15442,4.0
15448,3.5
15460,3.67
15462,4.4
15464,3.5
15467,2.0
15471,4.0
15476,1.0
15477,3.75
15479,4.17
15489,2.0
15494,2.5
15495,3.0
15497,2.63
15498,3.14
15503,3.0
15506,4.17
15518,2.0
15520,3.5
15524,3.5
15525,4.0
15541,2.0
15545,3.0
15549,1.0
15555,3.6
15562,2.0
15567,4.0
15568,4.67
15576,3.0
15579,4.0
15580,3.8
15588,1.0
15589,3.75
15596,4.0
15597,4.0
15604,4.0
15606,3.57
15611,2.0
15612,4.14
15615,3.0
15627,3.0
15634,3.25
15636,2.0
15637,5.0
15639,4.0
15640,4.0
15644,2.5
15646,3.25
15653,5.0
15654,3.0
15677,1.0
15693,5.0
15697,4.5
15704,4.0
15715,4.0
15724,4.5
15733,2.85
15735,5.0
15736,3.5
15738,4.0
15741,4.0
15746,3.0
15757,4.0
15762,3.6
15767,4.0
15786,4.0
15789,3.5
15796,4.5
15804,3.0
15816,4.25
15818,3.33
15821,3.0
15824,4.5
15829,4.0
15831,3.0
15833,3.0
15857,4.0
15859,4.0
15863,1.25
15870,4.0
15871,4.0
15893,3.6
15903,3.0
15905,3.0
15907,3.58
15914,4.0
15915,5.0
15916,3.0
15922,2.33
15923,4.0
15928,3.25
15929,2.0
15932,4.0
15937,3.21
15942,5.0
15947,4.2
15949,3.0
15951,2.0
15952,5.0
15956,4.0
15960,4.0
15962,3.67
15964,3.53
15974,4.0
15976,3.5
15979,2.6
15980,2.0
15981,4.0
15989,3.5
15990,3.5
15991,2.0
15993,3.8
15995,3.0
16002,4.0
16008,4.0
16011,5.0
16015,4.0
16017,1.0
16019,3.5
16021,4.0
16022,2.0
16029,4.0
16041,3.25
16050,2.27
16051,4.0
16058,3.5
16060,3.25
16070,3.5
16076,4.0
16083,3.25
16089,4.0
16097,4.25
16105,3.4
16106,3.0
16109,4.5
16115,4.0
16116,3.78
16129,5.0
16130,5.0
16132,3.58
16136,4.0
16157,4.0
16158,3.8
16160,4.4
16162,3.51
16166,3.5
16167,4.0
16172,4.5
16174,4.33
16177,3.5
16181,4.0
16191,4.0
16193,4.75
16198,3.25
16201,3.17
16202,3.57
16210,4.0
16216,3.56
16217,4.0
16232,2.75
16234,3.0
16235,2.0
16236,3.88
16237,3.0
16240,4.5
16244,3.5
16248,3.2
16251,3.25
16253,2.5
16262,4.0
16271,3.0
16279,3.5
16281,5.0
16284,3.4
16301,4.4
16311,5.0
16313,3.0
16315,4.25
16317,4.5
16318,4.0
16321,3.0
16336,4.5
16346,3.5
16348,2.22
16357,3.0
16359,4.0
16360,2.86
16370,4.0
16372,2.0
16381,4.0
16387,4.0
16392,4.0
16394,2.7
16399,3.0
16400,4.0
16408,3.5
16413,3.5
16416,4.0
16419,4.0
16451,4.0
16465,2.8
16481,2.0
16482,2.5
16483,5.0
16486,1.0
16492,3.33
16498,4.0
16512,1.5
16516,3.0
16521,2.0
16526,3.0
16527,4.71
16530,2.75
16533,5.0
16540,4.0
16542,3.0
16543,4.5
16553,4.0
16559,1.0
16560,5.0
16561,3.33
16563,4.33
16598,4.0
16610,4.33
16613,3.75
16615,4.0
16634,5.0
16638,4.0
16641,4.0
16644,3.67
16651,4.0
16657,4.0
16667,5.0
16668,3.0
16670,3.18
16671,4.67
16673,3.5
16676,3.59
16677,3.5
16679,5.0
16686,4.0
16689,3.0
16691,4.5
16697,3.75
16709,4.33
16712,4.0
16715,3.0
16724,5.0
16730,4.0
16738,3.5
16754,4.0
16758,4.5
16759,3.5
16764,4.0
16785,3.64
16786,3.0
16795,3.6
16802,4.5
16808,4.25
16813,4.0
16814,5.0
16818,4.0
16822,3.0
16826,1.0
16830,2.94
16834,4.0
16835,2.89
16843,2.33
16846,2.5
16856,4.5
16861,3.4
16867,3.2
16874,4.5
16883,4.0
16889,4.0
16892,4.0
16893,2.75
16896,4.5
16905,3.0
16919,3.0
16924,3.64
16927,3.0
16930,4.0
16931,2.0
16932,5.0
16935,4.0
16948,2.18
16955,4.0
16958,2.0
16960,4.5
16973,5.0
16987,2.0
16992,3.0
17000,5.0
17002,3.0
17003,3.8
17011,3.0
17021,3.5
17022,4.09
17031,1.0
17032,3.17
17035,3.62
17036,3.5
17038,2.4
17040,3.67
17043,4.4
17051,3.67
17061,4.26
17062,3.55
17063,3.5
17067,2.0
17068,3.14
17072,4.0
17074,4.0
17076,3.0
17078,3.91
17080,4.0
17083,2.33
17084,4.0
17089,3.0
17097,4.0
17100,3.0
17108,2.73
17110,5.0
17117,4.0
17126,3.67
17133,3.67
17134,3.0
17138,3.0
17139,4.0
17140,4.5
17147,3.0
17153,2.67
17164,3.5
17169,4.5
17170,5.0
17180,3.0
17183,4.0
17186,4.0
17187,3.67
17188,2.0
17195,5.0
17198,2.5
17200,4.0
17201,4.0
17205,4.33
17212,2.67
17213,3.0
17214,3.0
17219,3.29
17230,3.0
17234,4.0
17236,3.0
17241,4.0
17242,4.0
17247,4.5
17249,4.0
17250,3.44
17252,3.5
17259,3.5
17262,3.0
17265,2.5
17267,4.5
17275,1.0
17276,2.5
17287,4.83
17295,5.0
17298,2.67
17310,4.5
17314,3.33
17320,2.85
17325,3.0
17328,2.77
17333,3.62
17338,3.0
17341,3.0
17343,1.0
17344,3.0
17348,3.62
17356,4.0
17357,4.71
17359,3.0
17365,4.0
17381,4.0
17384,4.5
17388,3.5
17392,4.0
17394,3.5
17417,4.0
17419,4.0
17424,3.0
17426,4.0
17428,4.0
17433,4.0
17446,3.4
17450,3.4
17472,1.0
17475,4.0
17484,3.0
17487,4.33
17507,4.33
17523,2.75
17525,3.33
17529,4.0
17530,1.0
17531,1.0
17533,3.33
17543,4.0
17551,3.0
17554,2.67
17556,2.88
17561,4.0
17566,2.33
17568,3.0
17569,3.64
17571,3.8
17572,3.5
17581,3.5
17583,2.83
17584,3.0
17585,3.0
17589,3.0
17593,3.0
17597,5.0
17599,3.0
17603,3.44
17604,3.67
17608,4.33
17609,4.5
17610,3.33
17618,5.0
17620,4.33
17621,1.0
17622,5.0
17623,3.5
17629,4.0
17635,3.26
17640,3.0
17649,4.0
17654,4.0
17655,4.0
17661,3.33
17665,3.0
17670,3.5
17673,2.33
17676,4.0
17684,3.5
17691,3.0
17693,3.0
17698,2.5
17699,3.0
17705,4.0
17713,3.5
17719,4.0
17728,3.5
17729,5.0
17734,4.0
17735,1.5
17740,3.0
17756,3.0
17757,4.0
17763,4.14
17766,3.25
17769,3.0
17785,4.0
17786,2.0
17788,4.5
17790,3.5
17801,3.47
17807,3.67
17809,4.09
17814,3.67
17817,3.18
17827,2.0
17829,3.5
17830,4.5
17839,3.0
17844,5.0
17845,3.57
17848,4.0
17850,1.0
17853,3.5
17874,1.0
17875,4.0
17877,4.12
17882,4.0
17883,4.5
17888,3.91
17889,2.5
17890,3.67
17894,5.0
17895,4.0
17897,1.0
17898,3.33
17916,4.0
17924,3.0
17927,3.33
17930,3.0
17936,3.5
17938,4.5
17940,3.14
17941,2.33
17953,2.67
17954,2.0
17958,3.5
17961,4.6
17962,2.5
17967,5.0
17979,4.0
17982,3.43
17986,4.0
18009,4.5
18014,4.0
18023,2.0
18027,4.83
18030,3.0
18033,1.0
18035,4.0
18037,4.17
18045,4.0
18054,3.71
18063,3.0
18068,3.4
18080,4.11
18081,2.0
18083,3.75
18085,3.0
18091,4.5
18093,4.0
18094,4.0
18098,4.5
18101,3.0
18102,2.33
18110,2.0
18111,3.0
18113,4.0
18114,3.5
18122,4.67
18123,2.5
18138,2.85
18141,4.5
18143,4.2
18145,3.5
18147,3.0
18157,1.0
18159,4.0
18161,3.6
18163,3.29
18166,3.0
18170,4.0
18173,4.0
18184,3.0
18187,3.33
18188,2.5
18196,2.83
18200,3.67
18215,3.5
18226,2.88
18227,5.0
18228,3.53
18230,5.0
18231,4.33
18233,5.0
18237,5.0
18240,4.0
18241,3.0
18243,5.0
18245,4.0
18246,3.0
18254,3.0
18256,3.0
18257,4.25
18265,3.67
18266,4.0
18272,3.0
18279,4.0
18287,4.67
18289,4.0
18293,3.0
18294,3.5
18295,3.33
18299,3.11
18300,3.5
18305,3.5
18311,4.17
18313,4.5
18316,5.0
18320,3.8
18322,4.0
18327,2.0
18335,1.0
18338,3.07
18339,3.0
18348,5.0
18352,5.0
18353,5.0
18354,3.56
18365,2.67
18368,3.67
18391,3.0
18402,2.33
18419,3.5
18431,3.0
18442,4.0
18447,4.0
18470,3.67
18473,5.0
18478,3.0
18480,4.0
18481,3.0
18490,1.0
18492,4.0
18495,4.5
18502,3.5
18508,5.0
18509,4.0
18513,3.0
18515,3.2
18517,2.5
18521,3.75
18522,3.5
18524,4.5
18540,4.3
18544,3.25
18547,4.67
18548,3.43
18553,5.0
18554,4.5
18563,2.0
18566,3.0
18567,3.38
18578,3.5
18588,2.92
18590,3.12
18606,3.78
18608,5.0
18614,3.29
18615,3.67
18623,3.0
18624,5.0
18627,2.5
18628,2.8
18640,3.0
18644,2.5
18667,4.0
18670,3.2
18682,1.0
18690,4.0
18697,3.5
18698,1.0
18705,4.0
18712,4.11
18727,3.0
18730,4.0
18735,4.0
18738,3.33
18745,3.75
18758,4.0
18760,4.0
18764,2.0
18770,3.2
18771,2.0
18778,4.0
18780,2.29
18784,4.33
18794,4.0
18799,3.2
18802,3.0
18810,3.25
18811,2.0
18812,2.33
18825,2.0
18831,4.0
18832,3.0
18837,3.0
18838,3.5
18840,4.0
18841,4.0
18842,5.0
18846,4.0
18849,4.2
18854,4.5
18864,5.0
18875,3.5
18888,4.33
18889,5.0
18891,4.0
18892,3.67
18894,3.0
18895,5.0
18900,4.5
18902,3.4
18906,2.88
18909,2.5
18915,3.0
18922,4.0
18923,3.5
18924,4.5
18936,4.0
18942,4.0
18949,2.79
18953,3.0
18955,3.75
18960,3.5
18964,2.75
18965,4.0
18966,4.0
18968,4.23
18972,3.27
18976,1.0
18979,4.0
18984,3.67
18986,2.33
18988,4.25
18999,2.67
19003,4.5
19008,3.08
19014,4.0
19019,3.0
19031,4.0
19033,3.0
19037,4.0
19038,1.0
19040,4.0
19046,3.0
19047,3.0
19049,3.0
19051,3.75
19052,4.0
19057,4.0
19059,3.0
19062,5.0
19063,3.67
19066,3.45
19068,3.0
19086,1.0
19087,3.33
19090,3.0
19097,3.0
19102,5.0
19108,3.75
19110,4.0
19111,5.0
19113,3.0
19116,2.0
19119,4.0
19120,3.0
19144,5.0
19147,3.5
19150,4.0
19151,3.33
19152,3.56
19155,4.0
19159,3.5
19166,4.0
19168,2.67
19169,5.0
19177,5.0
19198,3.0
19204,4.0
19218,5.0
19219,2.5
19220,1.0
19222,3.0
19227,3.0
19230,3.0
19233,4.0
19235,3.56
19236,3.0
19240,5.0
19248,1.5
19253,2.0
19275,3.33
19276,5.0
19278,4.0
19280,2.0
19288,3.5
19291,4.0
19294,5.0
19299,5.0
19305,3.24
19308,5.0
19317,5.0
19322,2.67
19329,2.67
19330,4.5
19344,3.44
19350,5.0
19365,4.2
19367,1.0
19368,3.9
19373,4.5
19375,4.0
19377,3.1
19378,3.5
19380,3.75
19383,4.0
19385,5.0
19388,3.6
19401,3.29
19403,3.0
19409,2.86
19410,1.0
19416,3.2
19423,2.4
19426,5.0
19427,4.0
19428,4.0
19431,3.0
19432,1.5
19433,3.33
19434,3.75
19439,5.0
19440,4.0
19441,5.0
19442,1.0
19444,4.0
19447,3.0
19453,4.5
19455,3.43
19457,3.33
19464,5.0
19475,4.0
19479,3.5
19480,3.0
19482,5.0
19488,4.33
19489,4.0
19494,3.0
19503,4.5
19515,3.8
19516,3.0
19527,5.0
19530,2.67
19537,4.0
