TargetUser,OtherUser,CommonItems
134,6587,2
134,6597,2
134,6598,1
134,6602,3
134,6604,3
134,6607,2
134,6608,1
134,6618,2
134,6621,3
134,6638,1
134,6647,3
134,6670,2
134,6676,2
134,6683,1
134,6688,1
134,6708,1
134,6720,4
134,6721,1
134,6727,4
134,6732,1
134,6760,1
134,6764,1
134,6781,2
134,6793,1
134,6825,1
134,6842,1
134,6843,3
134,6848,1
134,6884,6
134,6886,1
134,6889,2
134,6899,2
134,6915,2
134,6917,6
134,6918,1
134,6921,6
134,6932,1
134,6933,1
134,6935,1
134,6952,4
134,6953,1
134,6969,2
134,6989,1
134,6997,1
134,7002,1
134,7005,1
134,7010,3
134,7017,2
134,7019,1
134,7026,2
134,7027,1
134,7028,1
134,7036,5
134,7038,3
134,7047,3
134,7049,1
134,7051,9
134,7055,1
134,7065,5
134,7067,3
134,7072,1
134,7080,3
134,7083,2
134,7084,1
134,7087,1
134,7088,1
134,7091,1
134,7093,1
134,7094,1
134,7115,1
134,7119,1
134,7121,2
134,7127,1
134,7132,4
134,7138,1
134,7140,4
134,7150,1
134,7166,1
134,7173,1
134,7184,4
134,7185,4
134,7208,1
134,7229,1
134,7233,1
134,7252,1
134,7254,1
134,7265,4
134,7268,1
134,7278,1
134,7282,2
134,7298,1
134,7301,1
134,7321,8
134,7324,2
134,7348,6
134,7349,1
134,7371,5
134,7372,2
134,7373,1
134,7374,1
134,7376,2
134,7377,9
134,7386,1
134,7393,1
134,7396,2
134,7416,2
134,7429,1
134,7431,2
134,7433,2
134,7436,1
134,7439,1
134,7441,2
134,7449,1
134,7453,1
134,7461,1
134,7466,1
134,7470,1
134,7477,2
134,7487,5
134,7495,1
134,7496,1
134,7509,2
134,7511,3
134,7512,1
134,7516,1
134,7533,1
134,7535,2
134,7542,2
134,7544,1
134,7545,2
134,7546,2
134,7588,1
134,7597,1
134,7603,2
134,7604,3
134,7614,2
134,7623,1
134,7635,3
134,7636,1
134,7643,1
134,7663,5
134,7664,1
134,7670,1
134,7677,2
134,7686,6
134,7689,1
134,7710,1
134,7720,2
134,7724,2
134,7737,1
134,7739,1
134,7743,3
134,7746,1
134,7756,1
134,7757,3
134,7758,1
134,7764,1
134,7771,1
134,7778,6
134,7784,6
134,7786,1
134,7803,3
134,7809,1
134,7814,1
134,7821,3
134,7827,1
134,7856,1
134,7858,8
134,7865,1
134,7873,2
134,7877,2
134,7880,3
134,7881,4
134,7882,2
134,7891,1
134,7899,8
134,7916,7
134,7919,1
134,7922,1
134,7924,1
134,7934,1
134,7939,2
134,7940,5
134,7949,2
134,7954,6
134,7959,1
134,7961,1
134,7963,4
134,7964,1
134,7969,4
134,7983,4
134,7985,1
134,7989,3
134,7996,7
134,7998,2
134,8002,3
134,8003,1
134,8029,4
134,8040,2
134,8043,2
134,8051,2
134,8052,1
134,8059,1
134,8067,1
134,8073,1
134,8082,3
134,8085,1
134,8098,1
134,8099,5
134,8100,1
134,8112,2
134,8128,3
134,8129,1
134,8147,2
134,8153,1
134,8156,1
134,8158,2
134,8169,2
134,8178,1
134,8186,1
134,8195,2
134,8197,4
134,8201,1
134,8212,3
134,8222,2
134,8224,5
134,8226,1
134,8228,2
134,8230,2
134,8233,1
134,8235,1
134,8258,4
134,8259,1
134,8263,1
134,8266,1
134,8267,1
134,8280,1
134,8283,1
134,8284,4
134,8285,1
134,8288,1
134,8299,1
134,8307,4
134,8308,1
134,8315,1
134,8325,3
134,8343,3
134,8356,1
134,8361,3
134,8370,1
134,8375,1
134,8380,3
134,8391,2
134,8403,2
134,8404,4
134,8405,14
134,8407,2
134,8410,2
134,8412,4
134,8414,1
134,8419,1
134,8426,1
134,8432,1
134,8435,2
134,8436,1
134,8443,2
134,8446,1
134,8459,5
134,8462,2
134,8469,1
134,8470,1
134,8475,3
134,8482,1
134,8483,1
134,8503,3
134,8514,7
134,8518,2
134,8521,3
134,8536,2
134,8537,1
134,8541,12
134,8542,1
134,8545,1
134,8558,4
134,8565,1
134,8575,3
134,8577,2
134,8578,2
134,8588,1
134,8594,1
134,8601,2
134,8610,2
134,8613,1
134,8614,1
134,8621,1
134,8626,2
134,8644,11
134,8647,4
134,8650,1
134,8655,4
134,8656,2
134,8659,1
134,8665,3
134,8666,3
134,8689,3
134,8691,2
134,8694,2
134,8700,1
134,8707,1
134,8712,2
134,8721,1
134,8724,1
134,8738,3
134,8739,8
134,8748,4
134,8753,1
134,8755,2
134,8764,1
134,8767,1
134,8777,1
134,8782,1
134,8784,4
134,8786,1
134,8790,1
134,8793,2
134,8800,1
134,8805,9
134,8822,1
134,8828,3
134,8832,1
134,8837,1
134,8842,1
134,8850,2
134,8851,1
134,8868,2
134,8876,1
134,8880,1
134,8886,1
134,8887,1
134,8897,2
134,8902,2
134,8908,1
134,8913,2
134,8919,1
134,8933,2
134,8947,2
134,8948,2
134,8949,1
134,8954,1
134,8963,10
134,8965,1
134,8988,1
134,8997,1
134,8999,1
134,9003,1
134,9007,1
134,9013,1
134,9026,2
134,9027,2
134,9033,1
134,9042,5
134,9047,5
134,9050,1
134,9055,1
134,9057,2
134,9061,1
134,9069,1
134,9082,1
134,9083,1
134,9091,1
134,9098,1
134,9102,1
134,9106,4
134,9108,1
134,9109,4
134,9116,13
134,9121,2
134,9125,1
134,9162,2
134,9173,3
134,9184,2
134,9191,1
134,9193,1
134,9196,1
134,9203,1
134,9209,1
134,9216,1
134,9227,2
134,9230,3
134,9232,1
134,9240,1
134,9244,3
134,9252,1
134,9262,1
134,9269,2
134,9272,5
134,9279,1
134,9280,2
134,9281,1
134,9288,2
134,9291,9
134,9294,2
134,9296,1
134,9309,1
134,9318,1
134,9320,2
134,9321,2
134,9322,1
134,9326,1
134,9340,1
134,9354,2
134,9357,2
134,9382,1
134,9385,2
134,9389,2
134,9393,1
134,9403,8
134,9415,1
134,9419,2
134,9426,1
134,9434,3
134,9443,1
134,9447,2
134,9449,1
134,9450,2
134,9476,1
134,9478,1
134,9481,1
134,9493,1
134,9497,2
134,9500,1
134,9505,2
134,9508,2
134,9512,2
134,9532,1
134,9533,1
134,9534,1
134,9537,2
134,9549,3
134,9551,1
134,9562,8
134,9567,2
134,9575,1
134,9581,1
134,9583,1
134,9601,4
134,9614,4
134,9619,3
134,9625,2
134,9636,1
134,9644,1
134,9645,4
134,9653,2
134,9654,3
134,9666,1
134,9667,1
134,9685,1
134,9686,2
134,9694,1
134,9706,1
134,9715,1
134,9716,1
134,9736,1
134,9739,1
134,9752,1
134,9762,1
134,9767,2
134,9778,2
134,9783,2
134,9788,1
134,9795,6
134,9796,2
134,9797,3
134,9808,1
134,9813,1
134,9826,1
134,9835,1
134,9843,1
134,9853,1
134,9854,2
134,9860,1
134,9863,4
134,9876,1
134,9878,1
134,9886,2
134,9893,5
134,9902,1
134,9908,1
134,9924,1
134,9939,1
134,9945,2
134,9949,1
134,9952,10
134,9972,1
134,9981,1
134,9982,1
134,9985,2
134,9997,2
134,10013,1
134,10014,2
134,10016,1
134,10023,2
134,10027,8
134,10032,1
134,10033,1
134,10036,2
134,10038,1
134,10052,1
134,10059,3
134,10066,1
134,10071,1
134,10081,1
134,10083,2
134,10085,4
134,10099,2
134,10101,1
134,10104,1
134,10105,1
134,10106,1
134,10107,1
134,10115,1
134,10119,3
134,10121,1
134,10127,1
134,10128,2
134,10129,2
134,10131,2
134,10133,1
134,10140,1
134,10141,1
134,10150,4
134,10151,1
134,10157,2
134,10166,1
134,10168,2
134,10171,1
134,10175,1
134,10179,7
134,10190,1
134,10194,1
134,10198,3
134,10205,3
134,10207,1
134,10208,1
134,10228,2
134,10229,5
134,10255,2
134,10257,2
134,10259,1
134,10261,2
134,10271,8
134,10272,1
134,10275,2
134,10276,5
134,10278,1
134,10280,5
134,10295,3
134,10301,1
134,10312,2
134,10315,1
134,10319,2
134,10321,12
134,10323,1
134,10329,4
134,10339,7
134,10346,1
134,10355,1
134,10356,2
134,10360,1
134,10371,2
134,10378,1
134,10379,1
134,10380,2
134,10385,2
134,10386,1
134,10389,5
134,10412,5
134,10413,1
134,10422,1
134,10435,4
134,10439,1
134,10451,1
134,10456,2
134,10461,3
134,10466,1
134,10477,1
134,10487,2
134,10498,1
134,10509,1
134,10515,1
134,10527,3
134,10576,2
134,10593,1
134,10608,2
134,10612,2
134,10613,1
134,10616,6
134,10619,3
134,10621,9
134,10631,1
134,10634,2
134,10635,2
134,10641,2
134,10642,3
134,10651,2
134,10653,1
134,10662,2
134,10670,8
134,10680,1
134,10682,2
134,10691,1
134,10701,1
134,10704,2
134,10707,2
134,10708,2
134,10711,2
134,10712,4
134,10720,1
134,10729,1
134,10742,1
134,10749,1
134,10752,4
134,10756,1
134,10758,4
134,10762,4
134,10784,1
134,10785,1
134,10786,1
134,10788,3
134,10790,1
134,10797,1
134,10802,4
134,10803,2
134,10813,2
134,10831,3
134,10847,2
134,10848,6
134,10851,1
134,10855,2
134,10863,2
134,10864,3
134,10866,7
134,10869,2
134,10873,1
134,10883,1
134,10887,8
134,10907,1
134,10910,1
134,10923,2
134,10934,3
134,10935,2
134,10938,3
134,10943,2
134,10952,1
134,10958,1
134,10974,4
134,10980,1
134,10985,1
134,10989,8
134,10999,3
134,11003,1
134,11014,6
134,11021,2
134,11024,2
134,11039,1
134,11055,1
134,11057,1
134,11073,1
134,11086,1
134,11093,1
134,11094,2
134,11097,2
134,11101,2
134,11104,1
134,11110,1
134,11112,2
134,11120,1
134,11123,4
134,11131,1
134,11134,2
134,11148,1
134,11149,1
134,11157,2
134,11173,1
134,11183,1
134,11187,2
134,11193,1
134,11212,1
134,11216,1
134,11220,1
134,11223,1
134,11230,5
134,11237,7
134,11248,1
134,11250,1
134,11275,1
134,11299,2
134,11308,1
134,11318,1
134,11320,1
134,11327,1
134,11341,1
134,11350,3
134,11354,1
134,11360,1
134,11364,2
134,11366,2
134,11373,1
134,11374,1
134,11380,4
134,11381,1
134,11386,1
134,11388,1
134,11392,2
134,11393,4
134,11403,1
134,11404,1
134,11406,1
134,11444,1
134,11450,2
134,11456,1
134,11458,3
134,11459,1
134,11482,1
134,11489,1
134,11525,2
134,11534,1
134,11538,3
134,11551,1
134,11560,8
134,11566,4
134,11574,4
134,11599,3
134,11602,1
134,11609,1
134,11624,1
134,11654,1
134,11657,1
134,11662,1
134,11664,3
134,11666,2
134,11671,1
134,11674,1
134,11683,3
134,11705,1
134,11712,6
134,11719,6
134,11722,2
134,11751,1
134,11762,1
134,11769,1
134,11770,1
134,11793,1
134,11798,1
134,11808,1
134,11810,2
134,11818,1
134,11827,1
134,11828,1
134,11829,1
134,11836,2
134,11837,1
134,11842,3
134,11846,1
134,11847,2
134,11856,5
134,11857,2
134,11858,2
134,11865,5
134,11885,1
134,11886,6
134,11900,8
134,11902,6
134,11916,1
134,11924,7
134,11950,3
134,11951,2
134,11958,1
134,11964,3
134,11979,1
134,11986,1
134,12006,2
134,12008,4
134,12010,2
134,12011,1
134,12015,1
134,12026,8
134,12036,3
134,12037,5
134,12046,4
134,12051,4
134,12089,3
134,12090,1
134,12091,1
134,12096,1
134,12097,2
134,12103,5
134,12108,1
134,12120,1
134,12124,2
134,12126,2
134,12131,9
134,12134,2
134,12135,1
134,12144,1
134,12148,1
134,12149,5
134,12171,1
134,12181,2
134,12182,1
134,12186,3
134,12198,2
134,12202,1
134,12206,1
134,12213,1
134,12217,7
134,12221,2
134,12230,1
134,12239,6
134,12242,2
134,12275,1
134,12288,3
134,12299,4
134,12321,1
134,12322,3
134,12323,1
134,12328,1
134,12330,1
134,12336,1
134,12338,1
134,12351,1
134,12357,3
134,12360,4
134,12363,4
134,12366,4
134,12367,6
134,12379,2
134,12381,2
134,12382,4
134,12384,2
134,12392,2
134,12406,1
134,12415,1
134,12417,5
134,12431,1
134,12435,6
134,12442,1
134,12447,4
134,12477,2
134,12478,2
134,12479,1
134,12480,1
134,12485,4
134,12489,2
134,12494,2
134,12504,1
134,12531,1
134,12532,2
134,12535,4
134,12539,2
134,12544,3
134,12547,1
134,12556,1
134,12568,1
134,12578,1
134,12591,1
134,12598,3
134,12613,5
134,12615,1
134,12618,8
134,12619,4
134,12628,1
134,12631,1
134,12639,1
134,12642,2
134,12644,10
134,12646,2
134,12661,1
134,12662,1
134,12669,3
134,12672,2
134,12676,1
134,12677,1
134,12688,3
134,12693,1
134,12698,1
134,12707,1
134,12717,2
134,12722,3
134,12729,2
134,12736,1
134,12737,1
134,12741,1
134,12752,1
134,12758,1
134,12768,1
134,12774,1
134,12789,2
134,12796,1
134,12803,1
134,12821,1
134,12822,1
134,12829,1
134,12844,2
134,12851,1
134,12859,3
134,12860,3
134,12864,2
134,12865,1
134,12866,1
134,12891,1
134,12892,3
134,12931,3
134,12937,2
134,12944,4
134,12947,1
134,12957,1
134,12959,1
134,12965,3
134,12976,1
134,12998,2
134,12999,1
134,13001,1
134,13006,4
134,13007,3
134,13018,1
134,13048,1
134,13049,6
134,13064,11
134,13075,1
134,13079,1
134,13080,2
134,13084,2
134,13087,2
134,13092,3
134,13096,2
134,13098,1
134,13108,1
134,13109,1
134,13116,1
134,13118,1
134,13131,1
134,13138,1
134,13139,2
134,13141,6
134,13143,2
134,13144,1
134,13152,2
134,13162,2
134,13170,3
134,13174,4
134,13189,2
134,13195,2
134,13196,4
134,13197,1
134,13212,1
134,13226,1
134,13232,1
134,13237,3
134,13242,2
134,13253,3
134,13272,1
134,13273,1
134,13278,2
134,13285,4
134,13302,1
134,13304,1
134,13307,1
134,13326,1
134,13327,1
134,13334,1
134,13338,9
134,13341,1
134,13344,1
134,13346,1
134,13368,2
134,13369,1
134,13373,3
134,13376,4
134,13380,1
134,13398,2
134,13399,1
134,13403,1
134,13404,1
134,13413,2
134,13420,1
134,13428,1
134,13429,7
134,13438,1
134,13475,1
134,13498,1
134,13499,6
134,13502,1
134,13504,2
134,13514,1
134,13517,1
134,13532,1
134,13535,1
134,13551,3
134,13552,1
134,13559,3
134,13564,1
134,13576,4
134,13580,1
134,13582,2
134,13583,3
134,13597,1
134,13602,1
134,13604,5
134,13608,1
134,13614,2
134,13616,1
134,13630,1
134,13649,2
134,13664,1
134,13671,3
134,13688,1
134,13690,4
134,13703,1
134,13704,1
134,13707,2
134,13714,1
134,13717,2
134,13720,1
134,13722,2
134,13724,1
134,13725,1
134,13726,2
134,13732,1
134,13741,1
134,13752,2
134,13762,3
134,13782,2
134,13795,2
134,13803,6
134,13807,4
134,13808,1
134,13809,1
134,13813,2
134,13823,3
134,13827,4
134,13837,1
134,13839,1
134,13849,8
134,13857,1
134,13859,1
134,13863,1
134,13875,1
134,13889,3
134,13892,8
134,13910,1
134,13916,2
134,13920,1
134,13921,1
134,13928,1
134,13933,1
134,13934,1
134,13937,1
134,13944,2
134,13945,1
134,13946,2
134,13955,7
134,13959,3
134,13966,6
134,13967,1
134,13969,1
134,13983,3
134,13984,2
134,13994,1
134,13998,1
134,14003,2
134,14005,1
134,14022,1
134,14030,2
134,14034,3
134,14049,1
134,14052,7
134,14058,1
134,14060,4
134,14062,1
134,14079,1
134,14082,1
134,14099,4
134,14107,3
134,14111,1
134,14112,1
134,14115,1
134,14133,5
134,14140,2
134,14141,1
134,14143,4
134,14159,5
134,14161,1
134,14172,1
134,14180,3
134,14185,1
134,14202,2
134,14203,1
134,14211,2
134,14217,1
134,14223,3
134,14231,1
134,14241,1
134,14246,1
134,14252,1
134,14255,1
134,14257,1
134,14264,1
134,14280,8
134,14292,2
134,14308,1
134,14313,1
134,14323,1
134,14332,1
134,14335,1
134,14342,1
134,14346,1
134,14355,3
134,14372,1
134,14373,1
134,14376,1
134,14377,3
134,14381,2
134,14384,1
134,14392,1
134,14395,1
134,14402,3
134,14412,1
134,14415,1
134,14417,8
134,14426,3
134,14427,1
134,14450,1
134,14451,3
134,14461,3
134,14463,1
134,14479,5
134,14486,1
134,14503,2
134,14506,4
134,14518,1
134,14519,10
134,14530,1
134,14541,1
134,14542,1
134,14571,1
134,14574,1
134,14575,1
134,14581,3
134,14596,1
134,14598,1
134,14602,1
134,14603,1
134,14606,2
134,14628,4
134,14637,1
134,14652,1
134,14661,1
134,14664,1
134,14671,1
134,14675,2
134,14676,2
134,14678,5
134,14692,2
134,14693,1
134,14696,2
134,14704,3
134,14705,11
134,14707,1
134,14708,1
134,14724,3
134,14731,1
134,14732,4
134,14736,1
134,14738,2
134,14746,4
134,14759,3
134,14772,1
134,14773,2
134,14777,2
134,14796,1
134,14799,2
134,14808,7
134,14811,2
134,14825,2
134,14830,4
134,14831,1
134,14854,1
134,14859,12
134,14869,2
134,14871,1
134,14878,1
134,14885,1
134,14926,3
134,14929,4
134,14936,1
134,14938,1
134,14941,7
134,14943,1
134,14966,2
134,14969,1
134,14975,1
134,14977,5
134,14978,1
134,14995,1
134,15008,1
134,15016,1
134,15026,1
134,15029,1
134,15030,4
134,15043,4
134,15048,1
134,15052,1
134,15063,1
134,15070,1
134,15073,7
134,15075,4
134,15078,1
134,15083,1
134,15093,1
134,15098,2
134,15108,4
134,15110,1
134,15111,1
134,15119,1
134,15121,1
134,15136,3
134,15138,3
134,15153,1
134,15174,4
134,15184,1
134,15187,2
134,15199,1
134,15202,2
134,15206,1
134,15244,1
134,15252,1
134,15260,1
134,15264,2
134,15266,5
134,15270,2
134,15276,5
134,15298,2
134,15299,1
134,15307,1
134,15312,2
134,15320,2
134,15322,6
134,15348,1
134,15355,2
134,15360,2
134,15365,1
134,15376,1
134,15381,1
134,15386,1
134,15388,2
134,15395,1
134,15401,1
134,15415,1
134,15422,1
134,15432,2
134,15440,1
134,15460,3
134,15462,3
134,15464,1
134,15467,2
134,15471,2
134,15476,1
134,15477,3
134,15494,2
134,15495,1
134,15497,7
134,15498,2
134,15503,3
134,15506,3
134,15518,1
134,15520,1
134,15524,1
134,15525,1
134,15541,1
134,15545,2
134,15555,3
134,15568,2
134,15576,1
134,15579,1
134,15589,1
134,15596,3
134,15597,1
134,15606,3
134,15612,2
134,15627,1
134,15634,1
134,15636,1
134,15639,1
134,15646,4
134,15677,1
134,15693,3
134,15697,1
134,15704,2
134,15724,1
134,15733,5
134,15735,1
134,15736,2
134,15741,1
134,15746,1
134,15762,2
134,15786,2
134,15789,1
134,15796,1
134,15804,1
134,15816,1
134,15818,1
134,15824,1
134,15831,1
134,15859,1
134,15863,3
134,15870,2
134,15871,1
134,15893,2
134,15903,2
134,15905,3
134,15907,6
134,15916,1
134,15922,4
134,15928,1
134,15937,5
134,15947,2
134,15951,1
134,15964,3
134,15974,2
134,15976,2
134,15979,1
134,15980,1
134,15991,1
134,15993,2
134,16002,1
134,16008,1
134,16019,1
134,16029,1
134,16041,4
134,16050,5
134,16051,1
134,16058,2
134,16060,2
134,16070,2
134,16083,2
134,16097,4
134,16105,2
134,16115,1
134,16116,3
134,16132,3
134,16136,1
134,16157,3
134,16158,2
134,16162,11
134,16166,1
134,16167,2
134,16172,1
134,16174,6
134,16177,2
134,16181,1
134,16191,1
134,16198,1
134,16201,2
134,16202,4
134,16210,1
134,16217,2
134,16232,3
134,16234,1
134,16235,6
134,16236,3
134,16237,1
134,16240,2
134,16244,1
134,16248,3
134,16251,4
134,16253,4
134,16271,1
134,16279,1
134,16284,1
134,16301,1
134,16313,1
134,16315,3
134,16336,1
134,16346,1
134,16348,2
134,16359,1
134,16360,3
134,16370,3
134,16387,1
134,16394,1
134,16399,1
134,16416,2
134,16419,1
134,16465,3
134,16481,1
134,16482,2
134,16483,1
134,16492,3
134,16498,2
134,16512,1
134,16516,2
134,16521,1
134,16526,1
134,16527,4
134,16540,3
134,16542,2
134,16543,2
134,16560,1
134,16561,1
134,16563,2
134,16610,2
134,16613,2
134,16615,2
134,16638,1
134,16644,1
134,16668,1
134,16670,5
134,16671,2
134,16676,9
134,16677,2
134,16689,3
134,16697,1
134,16709,2
134,16712,1
134,16715,1
134,16738,1
134,16758,1
134,16759,2
134,16785,4
134,16786,1
134,16795,1
134,16802,1
134,16808,1
134,16822,1
134,16830,8
134,16835,2
134,16843,1
134,16846,3
134,16856,1
134,16861,4
134,16867,3
134,16874,3
134,16892,1
134,16893,2
134,16896,1
134,16919,5
134,16924,4
134,16930,1
134,16931,2
134,16932,2
134,16935,1
134,16948,5
134,16955,3
134,16958,1
134,16960,1
134,16973,1
134,16987,1
134,17002,1
134,17003,2
134,17011,8
134,17021,2
134,17022,4
134,17032,4
134,17036,1
134,17038,3
134,17040,4
134,17043,1
134,17051,1
134,17061,5
134,17062,5
134,17063,2
134,17067,1
134,17068,5
134,17072,3
134,17076,1
134,17078,3
134,17080,1
134,17083,1
134,17097,2
134,17108,6
134,17126,1
134,17133,3
134,17134,1
134,17138,1
134,17140,1
134,17147,1
134,17153,1
134,17164,1
134,17169,1
134,17180,1
134,17186,1
134,17187,2
134,17188,1
134,17198,1
134,17200,2
134,17201,1
134,17212,4
134,17219,4
134,17230,2
134,17234,1
134,17236,2
134,17242,1
134,17247,1
134,17249,1
134,17250,3
134,17252,1
134,17265,2
134,17267,1
134,17276,1
134,17287,3
134,17298,1
134,17310,1
134,17314,2
134,17320,3
134,17328,4
134,17333,9
134,17344,2
134,17348,3
134,17357,1
134,17359,1
134,17381,2
134,17384,3
134,17388,1
134,17392,1
134,17394,2
134,17417,2
134,17424,1
134,17426,2
134,17428,2
134,17446,3
134,17450,4
134,17484,1
134,17487,2
134,17523,1
134,17525,1
134,17533,2
134,17551,1
134,17554,5
134,17556,5
134,17566,1
134,17569,9
134,17571,2
134,17572,2
134,17581,1
134,17583,2
134,17584,1
134,17589,1
134,17599,1
134,17603,6
134,17604,2
134,17608,1
134,17609,1
134,17618,1
134,17622,1
134,17623,1
134,17635,7
134,17640,4
134,17654,1
134,17655,1
134,17661,2
134,17665,1
134,17670,1
134,17673,1
134,17676,1
134,17684,2
134,17691,1
134,17693,2
134,17698,1
134,17713,1
134,17719,3
134,17729,2
134,17734,2
134,17735,1
134,17740,6
134,17756,2
134,17763,3
134,17766,3
134,17769,1
134,17786,2
134,17788,1
134,17790,2
134,17801,7
134,17807,5
134,17809,8
134,17814,2
134,17817,9
134,17829,2
134,17830,1
134,17839,1
134,17844,1
134,17845,4
134,17875,1
134,17877,1
134,17882,1
134,17883,1
134,17888,2
134,17889,1
134,17890,2
134,17894,1
134,17916,1
134,17924,1
134,17927,3
134,17930,3
134,17936,1
134,17938,2
134,17940,3
134,17941,2
134,17953,2
134,17954,1
134,17958,1
134,17961,1
134,17962,1
134,17982,1
134,17986,1
134,18009,2
134,18014,2
134,18030,1
134,18035,2
134,18037,3
134,18045,1
134,18054,4
134,18063,1
134,18068,3
134,18080,7
134,18085,3
134,18091,3
134,18098,1
134,18101,1
134,18102,1
134,18113,1
134,18114,1
134,18122,3
134,18123,1
134,18138,13
134,18141,2
134,18143,4
134,18145,5
134,18147,1
134,18157,1
134,18161,2
134,18163,3
134,18166,1
134,18184,1
134,18187,1
134,18188,2
134,18196,3
134,18200,2
134,18226,4
134,18227,1
134,18228,5
134,18230,1
134,18231,1
134,18233,1
134,18240,1
134,18241,1
134,18243,1
134,18245,1
134,18246,1
134,18254,1
134,18257,1
134,18265,2
134,18266,2
134,18272,2
134,18287,1
134,18289,1
134,18293,1
134,18294,1
134,18295,1
134,18299,3
134,18300,2
134,18305,1
134,18311,2
134,18313,1
134,18316,1
134,18320,4
134,18338,12
134,18339,2
134,18353,2
134,18354,1
134,18365,1
134,18368,3
134,18391,2
134,18402,2
134,18442,1
134,18447,2
134,18470,2
134,18478,1
134,18480,2
134,18481,2
134,18492,1
134,18495,2
134,18502,1
134,18513,2
134,18515,3
134,18517,1
134,18521,4
134,18540,1
134,18544,3
134,18547,2
134,18548,8
134,18553,1
134,18563,1
134,18567,2
134,18578,1
134,18588,2
134,18590,4
134,18606,6
134,18614,4
134,18624,1
134,18627,4
